origin_id,lat,lon,new_id
1486922511,31.2876091,121.2105906,734
1486922512,31.2876470,121.2100609,735
1486922513,31.2876736,121.2105656,736
1486922514,31.2876872,121.2100869,737
1486922515,31.2877146,121.2101123,738
1486922516,31.2877292,121.2105200,739
1486922517,31.2877968,121.2102643,740
1486922518,31.2877851,121.2104240,741
1486922519,31.2878012,121.2103452,742
1486925531,31.2830860,121.2119093,743
1486925532,31.2831074,121.2119672,744
1486925533,31.2831225,121.2119494,745
1486925534,31.2831413,121.2120038,746
1487066340,31.2860656,121.2093702,747
1487066347,31.2862538,121.2090333,748
1487066349,31.2863222,121.2095642,749
1487066351,31.2865130,121.2092324,750
1487086838,31.2831628,121.2100120,751
1487086839,31.2833169,121.2101599,752
1487086841,31.2834689,121.2095457,753
1487086843,31.2834750,121.2099401,754
1487086844,31.2835962,121.2093999,755
1487086848,31.2836229,121.2100921,756
1487086850,31.2836907,121.2093444,757
1487086852,31.2837195,121.2095889,758
1487086862,31.2837729,121.2093177,759
1487086864,31.2837626,121.2098806,760
1487086866,31.2837688,121.2102421,761
1487086867,31.2838037,121.2095478,762
1487086870,31.2838448,121.2098087,763
1487086874,31.2838715,121.2101003,764
1487086876,31.2839002,121.2100654,765
1487086887,31.2839310,121.2097676,766
1487086888,31.2839475,121.2100346,767
1487086895,31.2840235,121.2100367,768
1487086898,31.2840871,121.2095540,769
1487086900,31.2840789,121.2097696,770
1487086901,31.2842166,121.2100346,771
1487086902,31.2842309,121.2093075,772
1487086903,31.2847050,121.2099468,773
1487086915,31.2847132,121.2093244,774
1487086919,31.2847132,121.2096777,775
1487086920,31.2848817,121.2092751,776
1487086923,31.2850029,121.2097599,777
1487086924,31.2850070,121.2099489,778
1487086926,31.2850152,121.2092094,779
1487086927,31.2851364,121.2091375,780
1487086930,31.2851549,121.2097065,781
1487086942,31.2852493,121.2090451,782
1487086943,31.2853007,121.2096243,783
1487086945,31.2853151,121.2089834,784
1487086947,31.2854527,121.2094929,785
1487086949,31.2855944,121.2093717,786
1487125782,31.2894822,121.2113102,787
1487125783,31.2895495,121.2116169,788
1487125788,31.2895713,121.2110547,789
1487125789,31.2895645,121.2115857,790
1487125792,31.2896729,121.2115477,791
1487125800,31.2897249,121.2108911,792
1487125801,31.2900091,121.2108401,793
1487125804,31.2900275,121.2108079,794
1487125805,31.2899938,121.2109620,795
1487125806,31.2904792,121.2121526,796
1487125808,31.2905363,121.2123824,797
1487125809,31.2905798,121.2123153,798
1487125810,31.2906715,121.2122938,799
1487125814,31.2908001,121.2115669,800
1487125816,31.2907815,121.2122322,801
1487125818,31.2909489,121.2116662,802
1487125819,31.2909672,121.2118781,803
1487125823,31.2909947,121.2115750,804
1487314703,31.2843763,121.2107432,805
1487314706,31.2843856,121.2127588,806
1487314709,31.2844029,121.2093169,807
1487314710,31.2845041,121.2118860,808
1487314711,31.2845041,121.2121676,809
1487314712,31.2845598,121.2093146,810
1487314714,31.2845749,121.2107404,811
1487328506,31.2818907,121.2141327,812
1487328508,31.2818967,121.2142353,813
1487328510,31.2843861,121.2127804,814
1487328511,31.2844972,121.2141289,815
1487328512,31.2845057,121.2142250,816
1487328514,31.2847227,121.2127791,817
1487328515,31.2847912,121.2141368,818
1487328516,31.2847873,121.2142221,819
1487328517,31.2849360,121.2141216,820
1487328518,31.2849409,121.2142044,821
1487328519,31.2849981,121.2127643,822
1487328520,31.2850480,121.2140884,823
1487328522,31.2850711,121.2141670,824
1487328523,31.2852002,121.2140073,825
1487328524,31.2852355,121.2140778,826
1487328525,31.2852549,121.2128469,827
1487328526,31.2853323,121.2129049,828
1487328529,31.2853274,121.2139076,829
1487328530,31.2853886,121.2139555,830
1487328531,31.2854263,121.2137888,831
1487328532,31.2855025,121.2138187,832
1487328534,31.2857477,121.2132413,833
1487328535,31.2858128,121.2132900,834
1487328537,31.2874780,121.2105591,835
1487351335,31.2856920,121.2131490,836
1487351336,31.2857240,121.2131646,837
1487351338,31.2857388,121.2120600,838
1487351339,31.2857500,121.2131462,839
1487351340,31.2861869,121.2124218,840
1487351342,31.2873044,121.2105688,841
1487361101,31.2859940,121.2110067,842
1487361102,31.2863362,121.2112906,843
1487416197,31.2885462,121.2079214,844
1487416199,31.2885425,121.2071252,845
1487416201,31.2886662,121.2079206,846
1487416203,31.2886505,121.2071223,847
1487454570,31.2852674,121.2087611,848
1487454572,31.2860190,121.2094289,849
1487454573,31.2862831,121.2096338,850
1487454575,31.2872430,121.2103785,851
1487454576,31.2872881,121.2104178,852
1487454577,31.2873070,121.2104686,853
1487454579,31.2873119,121.2105334,854
1487478676,31.2912421,121.2029926,855
1487478680,31.2919524,121.2039249,856
1487478683,31.2924213,121.2045573,857
1487478687,31.2925101,121.2162548,858
1487478691,31.2927912,121.2051566,859
1487478692,31.2929318,121.2141239,860
1487478695,31.2930132,121.2057707,861
1487478709,31.2930576,121.2131843,862
1487478714,31.2931390,121.2117933,863
1487478718,31.2931538,121.2062886,864
1487478722,31.2932426,121.2069471,865
1487478726,31.2932574,121.2073836,866
1488011111,31.2801223,121.2138259,867
1488011112,31.2801669,121.2136968,868
1488011113,31.2801722,121.2136305,869
1488011114,31.2801863,121.2133969,870
1488011115,31.2802066,121.2132061,871
1488011116,31.2802711,121.2129322,872
1488011117,31.2802747,121.2139512,873
1488011118,31.2803110,121.2138641,874
1488011119,31.2803141,121.2139153,875
1488011120,31.2803296,121.2127465,876
1488011121,31.2803311,121.2137838,877
1488011122,31.2803475,121.2126913,878
1488011123,31.2803729,121.2132774,879
1488011124,31.2803805,121.2132387,880
1488011125,31.2804487,121.2129085,881
1488011126,31.2804497,121.2125681,882
1488011127,31.2804548,121.2129430,883
1488011128,31.2804555,121.2128837,884
1488011129,31.2804737,121.2128709,885
1488011130,31.2804976,121.2129006,886
1488011131,31.2805165,121.2129172,887
1488011132,31.2805562,121.2129229,888
1488011133,31.2805891,121.2129108,889
1488011134,31.2805965,121.2127420,890
1488011135,31.2805967,121.2127110,891
1488011136,31.2805968,121.2126919,892
1488011137,31.2806146,121.2128868,893
1488011138,31.2806236,121.2127759,894
1488011139,31.2806325,121.2128499,895
1488011140,31.2806342,121.2128065,896
1488011141,31.2809444,121.2120375,897
1488011142,31.2810007,121.2122716,898
1488011143,31.2811247,121.2118513,899
1488011144,31.2812715,121.2119769,900
1488011145,31.2812901,121.2116749,901
1488011146,31.2813936,121.2118370,902
1488011147,31.2814484,121.2114529,903
1488011148,31.2815046,121.2116919,904
1488011149,31.2816059,121.2112254,905
1488011150,31.2816084,121.2115468,906
1488011151,31.2818035,121.2109392,907
1488011152,31.2819977,121.2106657,908
1488011153,31.2821330,121.2107875,909
1488011154,31.2824801,121.2102882,910
1488011155,31.2827345,121.2096096,911
1488011156,31.2828392,121.2097814,912
1488011157,31.2831818,121.2092991,913
1488011158,31.2834636,121.2089091,914
1488011159,31.2834856,121.2089313,915
1488011160,31.2835319,121.2088697,916
1488011161,31.2835383,121.2088377,917
1488011162,31.2835517,121.2088088,918
1488011163,31.2835745,121.2087853,919
1488011164,31.2835789,121.2087625,920
1488011165,31.2836112,121.2087480,921
1488011166,31.2836159,121.2087201,922
1488011167,31.2836296,121.2087141,923
1488011168,31.2836496,121.2086993,924
1488011169,31.2836634,121.2086873,925
1488011170,31.2836908,121.2086275,926
1488011171,31.2836960,121.2086104,927
1488011172,31.2837058,121.2085908,928
1488011173,31.2837304,121.2085775,929
1488011174,31.2837373,121.2085566,930
1488011175,31.2837510,121.2085521,931
1488011176,31.2837768,121.2085473,932
1488011177,31.2837957,121.2085202,933
1488011178,31.2838025,121.2085000,934
1488011179,31.2838093,121.2084723,935
1488011180,31.2838178,121.2084567,936
1488011181,31.2838413,121.2084522,937
1488011182,31.2838617,121.2084457,938
1488011183,31.2838789,121.2084240,939
1488011184,31.2838903,121.2083654,940
1488011185,31.2838907,121.2083983,941
1488011186,31.2838937,121.2083436,942
1488011187,31.2839058,121.2083309,943
1488011188,31.2839280,121.2083255,944
1488011189,31.2839460,121.2079533,945
1488011190,31.2839550,121.2083231,946
1488011191,31.2839760,121.2083062,947
1488011192,31.2839882,121.2082683,948
1488011193,31.2839928,121.2082269,949
1488011194,31.2840071,121.2081976,950
1488011195,31.2840253,121.2081755,951
1488011196,31.2840501,121.2081543,952
1488011197,31.2840719,121.2081359,953
1488011198,31.2840888,121.2081095,954
1488011199,31.2841000,121.2080511,955
1488011200,31.2841012,121.2080783,956
1488011201,31.2841144,121.2080326,957
1488011202,31.2841326,121.2080164,958
1488011203,31.2841370,121.2079941,959
1488011204,31.2841558,121.2079747,960
1488011205,31.2844648,121.2075510,961
1488011206,31.2844861,121.2075281,962
1488011207,31.2845100,121.2075031,963
1488011208,31.2845326,121.2074864,964
1488011209,31.2845720,121.2074682,965
1488011210,31.2845834,121.2074428,966
1488011211,31.2845954,121.2074145,967
1488011212,31.2846104,121.2073808,968
1488011213,31.2846323,121.2073508,969
1488011214,31.2846452,121.2073279,970
1488011215,31.2846670,121.2073117,971
1488011216,31.2846804,121.2073172,972
1488011217,31.2846965,121.2073223,973
1488011218,31.2847115,121.2073072,974
1488011219,31.2847164,121.2072396,975
1488011220,31.2847213,121.2072857,976
1488011221,31.2847214,121.2072608,977
1488011222,31.2847237,121.2072201,978
1488011223,31.2847378,121.2072085,979
1488011224,31.2847640,121.2072040,980
1488011225,31.2847840,121.2071982,981
1488011226,31.2847980,121.2068017,982
1488011227,31.2848027,121.2071812,983
1488011228,31.2848193,121.2071549,984
1488011229,31.2848246,121.2071253,985
1488011230,31.2848265,121.2071011,986
1488011231,31.2848413,121.2070828,987
1488011232,31.2848642,121.2070758,988
1488011233,31.2848790,121.2070657,989
1488011234,31.2848857,121.2070302,990
1488011235,31.2848993,121.2070036,991
1488011236,31.2849143,121.2069792,992
1488011237,31.2849259,121.2069505,993
1488011238,31.2849495,121.2069471,994
1488011239,31.2849635,121.2069157,995
1488011240,31.2849882,121.2068984,996
1488011241,31.2850016,121.2068554,997
1488011242,31.2850194,121.2068278,998
1488011243,31.2850482,121.2068138,999
1488011244,31.2850643,121.2067935,1000
1488011245,31.2850844,121.2067535,1001
1488011246,31.2851144,121.2067229,1002
1488011247,31.2851417,121.2067121,1003
1488011248,31.2851633,121.2066332,1004
1488011249,31.2851750,121.2066601,1005
1488011250,31.2853233,121.2055347,1006
1488011251,31.2853579,121.2055425,1007
1488011252,31.2853889,121.2055555,1008
1488011253,31.2854562,121.2057068,1009
1488011254,31.2854715,121.2053219,1010
1488011255,31.2854719,121.2057442,1011
1488011256,31.2854835,121.2058969,1012
1488011257,31.2854932,121.2057963,1013
1488011258,31.2854968,121.2058489,1014
1488011259,31.2855006,121.2053641,1015
1488011260,31.2855584,121.2061097,1016
1488011261,31.2856059,121.2053344,1017
1488011262,31.2857025,121.2053094,1018
1488011263,31.2857358,121.2058723,1019
1488011264,31.2857564,121.2058534,1020
1488011265,31.2857787,121.2058495,1021
1488011266,31.2858005,121.2058454,1022
1488011267,31.2858235,121.2058534,1023
1488011268,31.2858297,121.2052586,1024
1488011269,31.2858500,121.2058602,1025
1488011270,31.2858691,121.2058762,1026
1488011271,31.2858714,121.2052277,1027
1488011272,31.2858836,121.2058885,1028
1488011273,31.2859344,121.2055042,1029
1488011274,31.2859361,121.2055468,1030
1488011275,31.2859403,121.2054703,1031
1488011276,31.2859414,121.2055931,1032
1488011277,31.2859488,121.2054379,1033
1488011278,31.2859515,121.2056291,1034
1488011279,31.2859627,121.2054055,1035
1488011280,31.2859698,121.2056679,1036
1488011281,31.2859846,121.2053761,1037
1488011282,31.2860000,121.2057086,1038
1488011283,31.2860061,121.2053480,1039
1488011284,31.2861221,121.2058395,1040
1488011285,31.2862123,121.2062342,1041
1488011286,31.2862721,121.2060161,1042
1488011287,31.2864633,121.2048376,1043
1488011288,31.2864965,121.2062456,1044
1488011289,31.2865809,121.2044194,1045
1488011290,31.2866631,121.2066871,1046
1488011291,31.2866984,121.2067017,1047
1488011292,31.2867384,121.2064898,1048
1488011293,31.2867395,121.2067474,1049
1488011294,31.2867663,121.2041955,1050
1488011295,31.2867825,121.2065353,1051
1488011296,31.2867854,121.2044767,1052
1488011297,31.2868022,121.2041489,1053
1488011298,31.2868076,121.2068410,1054
1488011299,31.2868378,121.2065930,1055
1488011300,31.2868533,121.2040625,1056
1488011301,31.2868579,121.2069111,1057
1488011302,31.2868627,121.2066084,1058
1488011303,31.2868635,121.2043861,1059
1488011304,31.2868950,121.2066173,1060
1488011305,31.2869026,121.2069850,1061
1488011306,31.2869044,121.2043318,1062
1488011307,31.2869197,121.2073870,1063
1488011308,31.2869222,121.2074604,1064
1488011309,31.2869282,121.2073058,1065
1488011310,31.2869322,121.2071087,1066
1488011311,31.2869345,121.2075430,1067
1488011312,31.2869365,121.2042839,1068
1488011313,31.2869375,121.2072326,1069
1488011314,31.2869389,121.2066195,1070
1488011315,31.2869456,121.2071731,1071
1488011316,31.2869468,121.2076145,1072
1488011318,31.2869780,121.2042073,1073
1488011319,31.2869812,121.2066210,1074
1488011320,31.2870330,121.2066154,1075
1488011321,31.2870935,121.2039323,1076
1488011322,31.2871029,121.2065981,1077
1488011323,31.2872224,121.2031465,1078
1488011324,31.2872615,121.2065358,1079
1488011325,31.2873218,121.2065007,1080
1488011326,31.2873554,121.2032950,1081
1488011327,31.2873575,121.2064767,1082
1488011328,31.2873901,121.2026775,1083
1488011329,31.2874078,121.2064222,1084
1488011330,31.2874171,121.2025857,1085
1488011331,31.2874190,121.2031881,1086
1488011332,31.2874538,121.2063820,1087
1488011333,31.2874545,121.2025083,1088
1488011334,31.2874962,121.2063505,1089
1488011335,31.2874976,121.2024398,1090
1488011336,31.2875073,121.2028824,1091
1488011337,31.2875341,121.2063282,1092
1488011338,31.2875365,121.2028056,1093
1488011339,31.2875568,121.2023871,1094
1488011340,31.2875662,121.2027449,1095
1488011341,31.2875691,121.2063207,1096
1488011342,31.2875771,121.2027187,1097
1488011343,31.2875852,121.2063873,1098
1488011344,31.2875921,121.2026534,1099
1488011345,31.2875944,121.2026745,1100
1488011346,31.2875949,121.2026302,1101
1488011347,31.2875959,121.2026977,1102
1488011348,31.2876043,121.2026131,1103
1488011349,31.2876174,121.2026055,1104
1488011350,31.2876273,121.2023309,1105
1488011351,31.2876344,121.2026007,1106
1488011352,31.2876351,121.2025750,1107
1488011353,31.2876472,121.2025597,1108
1488011354,31.2876580,121.2025450,1109
1488011355,31.2876742,121.2025413,1110
1488011356,31.2876869,121.2025316,1111
1488011357,31.2876883,121.2023100,1112
1488011359,31.2877020,121.2025165,1113
1488011360,31.2877127,121.2075419,1114
1488011361,31.2877144,121.2075194,1115
1488011362,31.2877166,121.2075652,1116
1488011363,31.2877225,121.2075036,1117
1488011364,31.2877279,121.2075867,1118
1488011365,31.2877294,121.2025218,1119
1488011366,31.2877318,121.2074881,1120
1488011367,31.2877464,121.2074790,1121
1488011368,31.2877505,121.2025338,1122
1488011369,31.2877592,121.2074740,1123
1488011370,31.2877662,121.2023050,1124
1488011371,31.2877703,121.2025405,1125
1488011372,31.2877732,121.2074749,1126
1488011373,31.2877812,121.2074763,1127
1488011374,31.2877927,121.2025674,1128
1488011375,31.2878066,121.2074942,1129
1488011376,31.2878248,121.2026002,1130
1488011377,31.2878418,121.2063087,1131
1488011378,31.2878419,121.2063162,1132
1488011379,31.2878487,121.2023248,1133
1488011380,31.2878572,121.2063135,1134
1488011381,31.2878749,121.2063117,1135
1488011382,31.2878866,121.2072733,1136
1488011383,31.2878966,121.2063173,1137
1488011384,31.2879159,121.2072970,1138
1488011385,31.2879199,121.2023643,1139
1488011386,31.2879200,121.2063156,1140
1488011387,31.2879367,121.2063067,1141
1488011388,31.2879516,121.2062935,1142
1488011389,31.2879715,121.2024174,1143
1488011390,31.2879942,121.2063011,1144
1488011391,31.2879949,121.2063135,1145
1488011392,31.2879973,121.2063255,1146
1488011393,31.2880014,121.2063402,1147
1488011394,31.2880088,121.2063509,1148
1488011395,31.2880172,121.2063574,1149
1488011396,31.2880261,121.2063646,1150
1488011397,31.2880363,121.2025109,1151
1488011398,31.2880379,121.2063744,1152
1488011399,31.2880406,121.2063822,1153
1488011400,31.2880425,121.2063949,1154
1488011401,31.2880451,121.2064079,1155
1488011402,31.2880476,121.2064231,1156
1488011403,31.2880526,121.2064408,1157
1488011404,31.2880585,121.2064578,1158
1488011405,31.2880665,121.2064796,1159
1488011406,31.2880775,121.2069553,1160
1488011407,31.2880800,121.2065013,1161
1488011408,31.2880845,121.2029907,1162
1488011409,31.2880959,121.2065272,1163
1488011410,31.2881105,121.2065469,1164
1488011411,31.2881270,121.2065653,1165
1488011412,31.2881436,121.2065822,1166
1488011413,31.2881608,121.2065989,1167
1488011414,31.2881822,121.2066161,1168
1488011415,31.2882026,121.2066363,1169
1488011416,31.2882177,121.2066464,1170
1488011417,31.2882490,121.2066650,1171
1488011418,31.2883968,121.2034649,1172
1488011419,31.2884519,121.2035473,1173
1488011420,31.2884895,121.2035978,1174
1488011421,31.2885408,121.2036499,1175
1488011422,31.2885714,121.2036753,1176
1488011423,31.2886053,121.2036993,1177
1488011424,31.2886396,121.2037148,1178
1488011425,31.2886429,121.2034133,1179
1488011426,31.2886724,121.2037259,1180
1488011427,31.2886864,121.2034528,1181
1488011428,31.2887043,121.2037314,1182
1488011429,31.2887259,121.2034653,1183
1488011430,31.2887360,121.2037293,1184
1488011431,31.2887656,121.2034602,1185
1488011432,31.2887670,121.2037259,1186
1488011433,31.2887960,121.2034356,1187
1488011434,31.2888002,121.2037169,1188
1488011435,31.2888354,121.2037035,1189
1488011436,31.2888698,121.2036852,1190
1488011437,31.2888845,121.2036769,1191
1488011438,31.2889087,121.2036603,1192
1488011439,31.2889403,121.2036268,1193
1488011440,31.2889605,121.2036033,1194
1488011441,31.2894694,121.2026023,1195
1488011442,31.2895061,121.2029241,1196
1488011443,31.2895336,121.2025387,1197
1488011444,31.2895744,121.2028443,1198
1488011445,31.2896248,121.2027876,1199
1488011446,31.2896621,121.2027455,1200
1488011447,31.2902058,121.2019137,1201
1488011448,31.2903393,121.2021298,1202
1488011449,31.2907846,121.2017056,1203
1488011450,31.2910242,121.2011077,1204
1488011451,31.2912199,121.2012765,1205
1488011452,31.2913408,121.2007904,1206
1488011453,31.2916093,121.2008879,1207
1488011454,31.2916359,121.2008558,1208
1488011455,31.2916718,121.2008442,1209
1488011456,31.2916887,121.2004282,1210
1488011457,31.2917113,121.2008366,1211
1488011458,31.2917534,121.2008368,1212
1488011459,31.2917875,121.2008482,1213
1488011460,31.2919259,121.2008201,1214
1488011461,31.2919768,121.2008623,1215
1488011462,31.2920412,121.2009122,1216
1488011463,31.2921014,121.2011699,1217
1488011464,31.2921041,121.2009747,1218
1488011465,31.2921860,121.2010526,1219
1488011466,31.2922674,121.2011170,1220
1488011467,31.2924369,121.2014832,1221
1488011468,31.2927032,121.2017294,1222
1488011469,31.2928201,121.2018316,1223
1488011470,31.2930249,121.2020206,1224
1488011471,31.2930392,121.2019742,1225
1488011472,31.2931916,121.2021224,1226
1488011473,31.2932015,121.2021755,1227
1488011474,31.2933250,121.2022447,1228
1488011475,31.2935282,121.2023566,1229
1488011477,31.2936069,121.2023010,1230
1488011479,31.2936138,121.2024240,1231
1488011835,31.2876175,121.2079868,1232
1488013478,31.2804808,121.2128660,1233
1488013479,31.2804852,121.2128817,1234
1488013480,31.2804853,121.2128541,1235
1488013481,31.2804912,121.2128057,1236
1488013482,31.2804917,121.2128332,1237
1488013483,31.2804959,121.2128909,1238
1488013484,31.2805042,121.2129018,1239
1488013485,31.2805050,121.2128565,1240
1488013486,31.2805069,121.2128355,1241
1488013487,31.2805123,121.2129042,1242
1488013488,31.2805172,121.2129129,1243
1488013489,31.2805406,121.2129170,1244
1488013490,31.2805422,121.2128997,1245
1488013491,31.2805442,121.2127418,1246
1488013492,31.2805522,121.2129024,1247
1488013493,31.2805528,121.2129122,1248
1488013494,31.2805695,121.2129127,1249
1488013495,31.2805837,121.2127284,1250
1488013496,31.2805858,121.2129041,1251
1488013497,31.2805894,121.2127427,1252
1488013498,31.2805963,121.2127471,1253
1488013499,31.2806057,121.2128608,1254
1488013500,31.2806119,121.2128405,1255
1488013501,31.2806136,121.2128731,1256
1488013502,31.2806215,121.2127826,1257
1488013503,31.2806273,121.2128451,1258
1488013504,31.2806291,121.2128097,1259
1488013635,31.2891258,121.2091665,1260
1488013636,31.2895330,121.2092486,1261
1488013637,31.2895461,121.2095075,1262
1488013638,31.2896415,121.2093366,1263
1488013639,31.2896612,121.2096497,1264
1488013640,31.2898275,121.2098587,1265
1488013641,31.2899684,121.2100305,1266
1488013642,31.2900202,121.2097999,1267
1488013643,31.2901385,121.2099287,1268
1488013644,31.2901852,121.2102367,1269
1488013645,31.2902533,121.2100403,1270
1488013646,31.2903590,121.2103805,1271
1488013647,31.2903813,121.2101433,1272
1488013648,31.2904876,121.2104257,1273
1488013649,31.2905038,121.2102310,1274
1488013650,31.2906023,121.2102712,1275
1488013651,31.2906269,121.2104739,1276
1488013652,31.2907557,121.2103064,1277
1488013653,31.2907706,121.2105074,1278
1488013654,31.2909462,121.2103237,1279
1488013655,31.2909472,121.2105155,1280
1488013656,31.2910944,121.2105155,1281
1488013657,31.2911562,121.2103149,1282
1488013658,31.2912106,121.2105051,1283
1488013659,31.2912543,121.2102894,1284
1488013660,31.2913845,121.2104670,1285
1488013661,31.2914226,121.2102375,1286
1488013662,31.2914991,121.2104287,1287
1488013663,31.2916189,121.2102002,1288
1488013664,31.2916811,121.2103963,1289
1488013665,31.2918082,121.2101760,1290
1488013666,31.2918344,121.2103751,1291
1488013667,31.2919412,121.2101789,1292
1488013668,31.2919904,121.2103748,1293
1488013669,31.2920994,121.2101882,1294
1488013670,31.2922439,121.2104103,1295
1488013671,31.2922709,121.2102272,1296
1488013672,31.2923695,121.2105301,1297
1488013673,31.2924044,121.2103095,1298
1488013674,31.2925444,121.2106934,1299
1488013675,31.2925487,121.2104324,1300
1488013676,31.2926209,121.2105165,1301
1488013677,31.2926676,121.2107656,1302
1488013678,31.2926813,121.2105639,1303
1488013679,31.2927401,121.2105771,1304
1488013680,31.2927662,121.2107672,1305
1488013681,31.2928846,121.2107655,1306
1488013682,31.2929838,121.2107476,1307
1488013683,31.2929924,121.2105603,1308
1488017550,31.2852993,121.2175424,1309
1488017551,31.2853045,121.2176958,1310
1488017552,31.2853801,121.2179646,1311
1488017553,31.2853870,121.2176224,1312
1488017556,31.2854098,121.2174320,1313
1488017558,31.2854560,121.2171934,1314
1488017560,31.2854788,121.2168106,1315
1488017562,31.2855194,121.2170471,1316
1488017564,31.2855309,121.2180612,1317
1488017566,31.2855871,121.2169023,1318
1488017568,31.2856167,121.2166713,1319
1488017570,31.2857089,121.2164844,1320
1488017577,31.2857445,121.2161743,1321
1488017578,31.2858098,121.2163746,1322
1488017579,31.2858461,121.2162457,1323
1488017580,31.2859247,121.2160804,1324
1488017581,31.2859783,121.2159191,1325
1488017582,31.2860841,121.2155642,1326
1488017583,31.2861753,121.2157058,1327
1488017584,31.2862439,121.2153670,1328
1488017593,31.2863363,121.2155028,1329
1488017595,31.2864099,121.2153051,1330
1488017597,31.2865340,121.2151109,1331
1488017599,31.2866059,121.2147832,1332
1488017601,31.2866533,121.2149348,1333
1488017603,31.2867026,121.2146640,1334
1488017605,31.2867530,121.2148086,1335
1488017607,31.2868186,121.2146303,1336
1488017608,31.2868791,121.2147753,1337
1488017609,31.2869726,121.2146230,1338
1488017611,31.2869960,121.2148074,1339
1488017613,31.2871524,121.2148974,1340
1488017615,31.2871781,121.2146428,1341
1488017617,31.2873949,121.2150334,1342
1488017619,31.2875802,121.2148459,1343
1488017621,31.2876662,121.2151604,1344
1488017629,31.2878733,121.2151950,1345
1488017631,31.2880362,121.2151980,1346
1488017633,31.2880570,121.2150452,1347
1488017634,31.2882962,121.2151077,1348
1488017635,31.2883049,121.2151978,1349
1488017636,31.2885223,121.2151247,1350
1488017637,31.2885631,121.2152376,1351
1488017638,31.2888298,121.2151106,1352
1488017643,31.2889314,121.2152513,1353
1488017645,31.2892014,121.2152292,1354
1488017649,31.2893560,121.2152082,1355
1488017651,31.2902480,121.2163933,1356
1488017654,31.2898053,121.2151816,1357
1488017656,31.2901815,121.2162691,1358
1488017657,31.2903505,121.2165347,1359
1488017662,31.2903629,121.2175081,1360
1488017663,31.2904137,121.2184826,1361
1488017664,31.2904569,121.2160057,1362
1488017665,31.2906239,121.2153598,1363
1488017666,31.2904960,121.2166341,1364
1488017668,31.2904966,121.2163315,1365
1488017670,31.2906262,121.2151211,1366
1488017671,31.2905072,121.2168967,1367
1488017680,31.2905105,121.2171097,1368
1488017682,31.2905120,121.2162610,1369
1488017684,31.2905153,121.2164871,1370
1488017686,31.2905251,121.2173291,1371
1488017688,31.2905305,121.2167629,1372
1488017690,31.2905344,121.2174832,1373
1488017691,31.2905350,121.2169979,1374
1488017692,31.2905369,121.2176745,1375
1488017694,31.2905375,121.2179243,1376
1488017696,31.2905872,121.2149655,1377
1488017698,31.2905391,121.2172682,1378
1488017700,31.2905428,121.2175656,1379
1488017702,31.2905553,121.2181936,1380
1488017704,31.2905575,121.2160590,1381
1488017706,31.2905596,121.2184632,1382
1488017708,31.2905655,121.2177980,1383
1488017710,31.2905658,121.2161681,1384
1488017717,31.2905665,121.2180425,1385
1488017718,31.2907474,121.2149209,1386
1488017719,31.2907673,121.2147909,1387
1488017720,31.2915803,121.2147774,1388
1488017721,31.2917086,121.2147439,1389
1488017722,31.2917565,121.2145883,1390
1488017723,31.2925173,121.2144911,1391
1488017724,31.2927425,121.2144007,1392
1488017733,31.2927706,121.2142707,1393
1489324359,31.2839407,121.2242799,1394
1751008982,31.2789517,121.2134777,1395
1751008985,31.2790817,121.2136068,1396
1751009006,31.2844382,121.2061697,1397
1759597502,31.2906124,121.2050988,1398
1759597503,31.2893701,121.2203710,1399
1759597504,31.2874449,121.2058176,1400
1759597506,31.2930795,121.2101069,1401
1759597508,31.2896772,121.2052061,1402
1759597510,31.2929360,121.2134740,1403
1759597512,31.2895489,121.2033393,1404
1759597514,31.2928036,121.2020572,1405
1759597516,31.2854001,121.2075015,1406
1759597518,31.2904405,121.2125924,1407
1759597519,31.2915567,121.2129896,1408
1759597521,31.2821154,121.2113186,1409
1759597524,31.2927196,121.2148366,1410
1759597531,31.2845154,121.2077506,1411
1759597533,31.2872937,121.2059249,1412
1759597535,31.2891225,121.2076523,1413
1759597542,31.2843488,121.2080309,1414
1759597543,31.2927399,121.2058929,1415
1759597544,31.2892555,121.2034358,1416
1759597545,31.2863860,121.2083816,1417
1759597546,31.2836007,121.2162750,1418
1759597548,31.2820305,121.2115919,1419
1759597550,31.2894480,121.2031891,1420
1759597554,31.2923223,121.2132632,1421
1759597556,31.2888156,121.2149744,1422
1759597558,31.2926134,121.2056937,1423
1759597559,31.2893013,121.2206983,1424
1759597561,31.2914971,121.2155806,1425
1759597565,31.2916209,121.2148618,1426
1759597567,31.2853635,121.2084593,1427
1759597569,31.2874724,121.2146311,1428
1759597571,31.2884739,121.2086871,1429
1759597573,31.2931717,121.2073388,1430
1759597581,31.2866610,121.2067618,1431
1759597582,31.2819046,121.2122520,1432
1759597583,31.2881234,121.2052544,1433
1759597584,31.2873003,121.2031481,1434
1759597585,31.2927119,121.2051793,1435
1759597586,31.2853176,121.2072816,1436
1759597587,31.2894151,121.2149849,1437
1759597588,31.2891821,121.2076845,1438
1759597589,31.2931704,121.2076981,1439
1759597591,31.2864364,121.2072714,1440
1759597595,31.2900073,121.2044712,1441
1759597597,31.2892252,121.2056943,1442
1759597600,31.2872753,121.2144863,1443
1759597602,31.2915155,121.2143951,1444
1759597604,31.2854782,121.2077862,1445
